Character,Chapter
Yossarian,12.82126286060117
Yossarian,12.845874520879564
Yossarian,12.86241678434537
Yossarian,12.933427476296147
Yossarian,12.950574944522897
Yossarian,12.9657050635465
Yossarian,12.988299374621747
Yossarian,13.02046783625731
Yossarian,13.185964912280701
Yossarian,13.223391812865497
Yossarian,13.269590643274853
Yossarian,13.325438596491228
Yossarian,13.676315789473684
Yossarian,13.69122807017544
Yossarian,13.697076023391812
Yossarian,13.751169590643276
Yossarian,13.778070175438597
Yossarian,13.787134502923976
Yossarian,13.8
Yossarian,13.847076023391812
Yossarian,13.86345029239766
Yossarian,13.876315789473685
Yossarian,13.923391812865496
Yossarian,14.004424778761061
Yossarian,14.039269911504425
Yossarian,14.061393805309734
Yossarian,14.063606194690266
Yossarian,14.113384955752212
Yossarian,14.1554203539823
Yossarian,14.168141592920353
Yossarian,14.199115044247788
Yossarian,14.211283185840708
Yossarian,14.225663716814159
Yossarian,14.236725663716815
Yossarian,14.247787610619469
Yossarian,14.33462389380531
Yossarian,14.356747787610619
Yossarian,14.389933628318584
Yossarian,14.39546460176991
Yossarian,14.432522123893806
Yossarian,14.485066371681416
Yossarian,14.534845132743364
Yossarian,14.607300884955752
Yossarian,14.6554203539823
Yossarian,14.723451327433628
Yossarian,14.850110619469026
Yossarian,15.099033011003668
Yossarian,15.18006002000667
Yossarian,15.20440146715572
Yossarian,15.206735578526175
Yossarian,15.288429476492164
Yossarian,15.295431810603535
Yossarian,15.30543514504835
Yossarian,15.306435478492832
Yossarian,15.318772924308103
Yossarian,15.435478492830944
Yossarian,15.441813937979326
Yossarian,15.45781927309103
Yossarian,15.473157719239747
Yossarian,15.492497499166388
Yossarian,15.497165721907303
Yossarian,15.512837612537513
Yossarian,15.534178059353117
Yossarian,15.537179059686562
Yossarian,15.543847949316438
Yossarian,15.57519173057686
Yossarian,15.581527175725242
Yossarian,15.58486162054018
Yossarian,15.648549516505502
Yossarian,15.670556852284095
Yossarian,15.67889296432144
Yossarian,15.704568189396465
Yossarian,15.738246082027342
Yossarian,15.775925308436145
Yossarian,15.80593531177059
Yossarian,15.820940313437813
Yossarian,15.830943647882627
Yossarian,15.862620873624541
Yossarian,15.867622540846948
Yossarian,15.882294098032677
Yossarian,15.896632210736913
Yossarian,15.89829943314438
Yossarian,15.912637545848616
Yossarian,15.93031010336779
Yossarian,15.934311437145714
Yossarian,15.951650550183395
Yossarian,15.966322107369123
Yossarian,15.980993664554852
Yossarian,16.01038485033598
Yossarian,16.013439218081857
Yossarian,16.053145998778252
Yossarian,16.073915699450215
Yossarian,16.094685400122174
Yossarian,16.095092649154957
Yossarian,16.099165139482793
Yossarian,16.101405009163102
Yossarian,16.136835675015273
Yossarian,16.13989004276115
Yossarian,16.157605375687233
Yossarian,16.1757279576461
Yossarian,16.188759926695173
Yossarian,16.214009366727755
Yossarian,16.218489106088374
Yossarian,16.22622683771126
Yossarian,16.23864793321116
Yossarian,16.253105273874976
Yossarian,16.264304622276523
Yossarian,16.288943188759927
Yossarian,16.2895540623091
Yossarian,16.317654245571166
Yossarian,16.337202199144777
Yossarian,16.348401547546324
Yossarian,16.356139279169213
Yossarian,16.388719201791897
Yossarian,16.399104052127875
Yossarian,16.401343921808184
Yossarian,16.433109346365303
Yossarian,16.458562410914276
Yossarian,16.549582569741396
Yossarian,16.612298920790064
Yossarian,16.61779678273264
Yossarian,16.646304215027488
Yossarian,16.648951333740584
Yossarian,16.657299938912644
Yossarian,16.671350030543678
Yossarian,16.680513133781307
Yossarian,16.69822846670739
Yossarian,16.701079209936875
Yossarian,16.706373447363063
Yossarian,16.72449602932193
Yossarian,16.728772144166157
Yossarian,16.77295866422317
Yossarian,16.780900020362452
Yossarian,16.786194257788637
Yossarian,16.812258195886784
Yossarian,16.83119527591122
Yossarian,16.851761352066788
Yossarian,16.875789045001017
Yossarian,16.93219303604154
Yossarian,16.982081042557525
Yossarian,16.984524536754225
Yossarian,16.991855019344328
Yossarian,16.997352881286908
Yossarian,17.0
Yossarian,17.009060773480662
Yossarian,17.015027624309393
Yossarian,17.062099447513813
Yossarian,17.097900552486188
Yossarian,17.101436464088398
Yossarian,17.14961325966851
Yossarian,17.197348066298343
Yossarian,17.226298342541437
Yossarian,17.38475138121547
Yossarian,17.39049723756906
Yossarian,17.46696132596685
Yossarian,17.50121546961326
Yossarian,17.57878453038674
Yossarian,17.621657458563536
Yossarian,17.635801104972376
Yossarian,17.719558011049724
Yossarian,17.721325966850827
Yossarian,17.735690607734806
Yossarian,17.75867403314917
Yossarian,17.803756906077346
Yossarian,17.88
Yossarian,17.920220994475137
Yossarian,17.923977900552487
Yossarian,17.97546961325967
Yossarian,17.984972375690607
Yossarian,18.0
Yossarian,18.011215906194238
Yossarian,18.046138159571758
Yossarian,18.090491970430794
Yossarian,18.098394086158553
Yossarian,18.11547285240887
Yossarian,18.13357124649503
Yossarian,18.14708131531991
Yossarian,18.21259240377262
Yossarian,18.23578893703798
Yossarian,18.25312261024726
Yossarian,18.27631914351262
Yossarian,18.315319908233494
Yossarian,18.351261789446852
Yossarian,18.401478460361968
Yossarian,18.423655365791486
Yossarian,18.449655875605405
Yossarian,18.47667601325516
Yossarian,18.51134335967372
Yossarian,18.51542187101708
Yossarian,18.518735661483557
Yossarian,18.52434361458068
Yossarian,18.534794799898037
Yossarian,18.536324241651798
Yossarian,18.543461636502677
Yossarian,18.552128473107317
Yossarian,18.563089472342597
Yossarian,18.590109609992354
Yossarian,18.61330614325771
Yossarian,18.62044353810859
Yossarian,18.63930665307163
Yossarian,18.693601835330103
Yossarian,18.707876625031865
Yossarian,18.720367066020902
Yossarian,18.7267397399949
Yossarian,18.73464185572266
Yossarian,18.809584501656897
Yossarian,18.813153199082336
Yossarian,18.825388733112415
Yossarian,18.825643640071373
Yossarian,18.826918174866172
Yossarian,18.827427988784095
Yossarian,18.835585011470812
Yossarian,18.838134081060414
Yossarian,18.839663522814174
Yossarian,18.85495794035177
Yossarian,18.861075707366812
Yossarian,18.86923273005353
Yossarian,18.87942900841193
Yossarian,18.88248789191945
Yossarian,18.88733112413969
Yossarian,18.890899821565128
Yossarian,18.895997960744328
Yossarian,18.924292633188887
Yossarian,18.930665307162887
Yossarian,18.942900841192966
Yossarian,18.946469538618405
Yossarian,18.950293143002803
Yossarian,18.958195258730562
Yossarian,18.959214886566404
Yossarian,18.960744328320164
Yossarian,18.962273770073924
Yossarian,18.967117002294163
Yossarian,19.288550323176363
Yossarian,19.980609418282548
Yossarian,19.984533702677748
Yossarian,19.98499538319483
Yossarian,19.98568790397045
Yossarian,20.489691971865145
Yossarian,20.691244239631338
Yossarian,21.003665922856232
Yossarian,21.0038253108065
Yossarian,21.00828817341409
Yossarian,21.024226968441187
Yossarian,21.025502072043352
Yossarian,21.030443098501753
Yossarian,21.05514823079375
Yossarian,21.0631176283073
Yossarian,21.066624163213262
Yossarian,21.073637233025185
Yossarian,21.0878227605993
Yossarian,21.092285623206884
Yossarian,21.26394644564871
Yossarian,21.270481351609817
Yossarian,21.33742429072362
Yossarian,21.339496334077143
Yossarian,21.34714695569015
Yossarian,21.41026458399745
Yossarian,21.55977048135161
Yossarian,21.570608861970037
Yossarian,21.595473382212305
Yossarian,21.59993624481989
Yossarian,21.633407714376794
Yossarian,21.635957921581127
Yossarian,21.67437041759643
Yossarian,21.698916161938158
Yossarian,21.726809053235577
Yossarian,21.75565827223462
Yossarian,21.75773031558814
Yossarian,21.76219317819573
Yossarian,21.77398788651578
Yossarian,21.77733503347147
Yossarian,22.00099850224663
Yossarian,22.00166417041105
Yossarian,22.008986520219672
Yossarian,22.011815609918457
Yossarian,22.023797636878015
Yossarian,22.06107505408554
Yossarian,22.066233982359794
Yossarian,22.07006157430521
Yossarian,22.0797137626893
Yossarian,22.10434348477284
Yossarian,22.111499417540355
Yossarian,22.137127641870528
Yossarian,22.152770843734398
Yossarian,22.182892328174404
Yossarian,22.188217673489767
Yossarian,22.205857879846896
Yossarian,22.214844400066568
Yossarian,22.225827924779498
Yossarian,22.233483108670328
Yossarian,22.242303211848892
Yossarian,22.27408886669995
Yossarian,22.28107838242636
Yossarian,22.301547678482276
Yossarian,22.31436179064736
Yossarian,22.315526709935096
Yossarian,22.325012481278083
Yossarian,22.350307871526045
Yossarian,22.359294391745713
Yossarian,22.37277417207522
Yossarian,22.380928607089366
Yossarian,22.399733732734234
Yossarian,22.414378432351473
Yossarian,22.43151938758529
Yossarian,22.460309535696457
Yossarian,22.46646696621734
Yossarian,22.49875187219171
Yossarian,22.504576468630386
Yossarian,22.508570477616907
Yossarian,22.522050257946415
Yossarian,22.535363621234815
Yossarian,22.543351639207856
Yossarian,22.563321684140455
Yossarian,22.573306706606758
Yossarian,22.582126809785322
Yossarian,22.6014311865535
Yossarian,22.608254285238807
Yossarian,22.61025128973207
Yossarian,22.627392244965886
Yossarian,22.6445332001997
Yossarian,22.653686137460475
Yossarian,22.68314195373606
Yossarian,22.69029788650358
Yossarian,22.75619903478116
Yossarian,22.759028124479947
Yossarian,22.763521384589783
Yossarian,22.768846729905142
Yossarian,22.77250790480945
Yossarian,22.77966383757697
Yossarian,22.796139124646363
Yossarian,22.800465967715095
Yossarian,22.80529206190714
Yossarian,22.808287568647028
Yossarian,22.823431519387587
Yossarian,22.837909801963722
Yossarian,22.85555000832085
Yossarian,22.876684972541188
Yossarian,22.88001331336329
Yossarian,22.91629222832418
Yossarian,22.921451156598437
Yossarian,22.940089865202197
Yossarian,22.950407721750707
Yossarian,22.954068896655016
Yossarian,22.95939424197038
Yossarian,22.97170910301215
Yossarian,23.011466897446994
Yossarian,23.046083946343575
Yossarian,23.131328429251408
Yossarian,23.364560796192123
Yossarian,23.736045002163564
Yossarian,23.746213760276937
Yossarian,23.801384681955863
Yossarian,23.898961488533104
Yossarian,23.967979229770663
Yossarian,24.138010794140325
Yossarian,24.1414032382421
Yossarian,24.27432536622976
Yossarian,24.302698535080957
Yossarian,24.304703161141095
Yossarian,24.33508095605243
Yossarian,24.36592135697764
Yossarian,24.590439475713183
Yossarian,24.605551272166537
Yossarian,24.609097918272937
Yossarian,24.61449498843485
Yossarian,24.618658442559752
Yossarian,24.623901310717038
Yossarian,24.636083269082498
Yossarian,24.651503469545105
Yossarian,24.65366229760987
Yossarian,24.657208943716267
Yossarian,24.676175790285274
Yossarian,24.678951426368542
Yossarian,24.681264456437933
Yossarian,24.684811102544334
Yossarian,24.686044718581343
Yossarian,24.703161141094835
Yossarian,24.71117964533539
Yossarian,24.71472629144179
Yossarian,24.728912875867387
Yossarian,24.75142636854279
Yossarian,24.767309175019275
Yossarian,24.781033153430993
Yossarian,24.785659213569776
Yossarian,24.81449498843485
Yossarian,24.820200462606014
Yossarian,24.83207401696222
Yossarian,24.83330763299923
Yossarian,24.836083269082497
Yossarian,24.837316885119506
Yossarian,24.855821125674634
Yossarian,24.85844255975328
Yossarian,24.871703932151117
Yossarian,24.875250578257518
Yossarian,24.893909020817272
Yossarian,24.901310717039323
Yossarian,24.924749421742483
Yossarian,24.941865844255975
Yossarian,24.95851966075559
Yossarian,24.970701619121048
Yossarian,24.9781033153431
Yossarian,25.032635467980295
Yossarian,25.033743842364533
Yossarian,25.036083743842365
Yossarian,25.038793103448278
Yossarian,25.04667487684729
Yossarian,25.06884236453202
Yossarian,25.069704433497538
Yossarian,25.07524630541872
Yossarian,25.08091133004926
Yossarian,25.085960591133006
Yossarian,25.11600985221675
Yossarian,25.1185960591133
Yossarian,25.122660098522168
Yossarian,25.13411330049261
Yossarian,25.1384236453202
Yossarian,25.139532019704433
Yossarian,25.310467980295567
Yossarian,25.31305418719212
Yossarian,25.523522167487684
Yossarian,25.523768472906404
Yossarian,25.528325123152708
Yossarian,25.530049261083743
Yossarian,25.53743842364532
Yossarian,25.8506157635468
Yossarian,25.858743842364532
Yossarian,26.09769898151641
Yossarian,26.130139569973593
Yossarian,26.144096567333083
Yossarian,26.156167483968314
Yossarian,26.195397963032818
Yossarian,26.21048660882686
Yossarian,26.274613353451528
Yossarian,26.37306676725764
Yossarian,26.394568087514145
Yossarian,26.410033949453037
Yossarian,26.41833270463976
Yossarian,26.454168238400605
Yossarian,26.465484722746133
Yossarian,26.48396831384383
Yossarian,26.50509241795549
Yossarian,26.526970954356848
Yossarian,26.550358355337607
Yossarian,26.57638626933233
Yossarian,26.585062240663902
Yossarian,26.605809128630707
Yossarian,26.6420218785364
Yossarian,26.666540927951715
Yossarian,26.68351565447001
Yossarian,26.730290456431536
Yossarian,26.734439834024897
Yossarian,26.783477932855526
Yossarian,26.816672953602414
Yossarian,26.8298755186722
Yossarian,26.842323651452283
Yossarian,26.870237646171255
Yossarian,26.927197284043757
Yossarian,26.95133911731422
Yossarian,26.980384760467746
Yossarian,26.993964541682384
Yossarian,27.017562879444927
Yossarian,27.049869904596704
Yossarian,27.072419774501302
Yossarian,27.07762359063313
Yossarian,27.093451864700782
Yossarian,27.09865568083261
Yossarian,27.10385949696444
Yossarian,27.123156981786643
Yossarian,27.127710320901993
Yossarian,27.155030355594103
Yossarian,27.156981786643538
Yossarian,27.17237640936687
Yossarian,27.184301821335644
Yossarian,27.205117085862966
Yossarian,27.21747614917606
Yossarian,27.27515177797051
Yossarian,27.331309627059845
Yossarian,27.35320901994796
Yossarian,27.37012142237641
Yossarian,27.387467476149176
Yossarian,27.4071986123157
Yossarian,27.43755420641804
Yossarian,27.476582827406766
Yossarian,27.480702515177796
Yossarian,27.482003469210756
Yossarian,27.4898091934085
Yossarian,27.498265394622724
Yossarian,27.50542064180399
Yossarian,27.519297484822204
Yossarian,27.54683434518647
Yossarian,27.55767562879445
Yossarian,27.578924544666087
Yossarian,27.593451864700782
Yossarian,27.604943625325237
Yossarian,27.616218560277538
Yossarian,27.64939288811795
Yossarian,27.67627927146574
Yossarian,27.689071986123157
Yossarian,27.698612315698178
Yossarian,27.70381613183001
Yossarian,27.731352992194275
Yossarian,27.750650477016478
Yossarian,27.775802254986992
Yossarian,27.789245446660885
Yossarian,27.815698178664356
Yossarian,27.83781439722463
Yossarian,27.855810928013877
Yossarian,27.871856027753687
Yossarian,27.877276669557677
Yossarian,27.893104943625325
Yossarian,27.901994796183867
Yossarian,27.904596704249784
Yossarian,27.92085862966175
Yossarian,27.947094535993063
Yossarian,27.95251517779705
Yossarian,27.965741543798785
Yossarian,27.990242844752817
Yossarian,28.00197745699031
Yossarian,28.00355942258256
Yossarian,28.017599367213762
Yossarian,28.0286731263595
Yossarian,28.036780700019776
Yossarian,28.047063476369388
Yossarian,28.05279810164129
Yossarian,28.065256080680246
Yossarian,28.084437413486256
Yossarian,28.10579394898161
Yossarian,28.139212972117857
Yossarian,28.315997627051612
Yossarian,28.32311647221673
Yossarian,28.339727110935335
Yossarian,28.34743919319755
Yossarian,28.369784457188057
Yossarian,28.378287522246392
Yossarian,28.392327466877596
Yossarian,28.399248566343683
Yossarian,28.401226023333994
Yossarian,28.405180937314615
Yossarian,28.408740359897173
Yossarian,28.428317184101246
Yossarian,28.4668775954123
Yossarian,28.499901127150483
Yossarian,28.514929800276843
Yossarian,28.52936523630611
Yossarian,28.531935930393512
Yossarian,28.556060905675302
Yossarian,28.559027091160768
Yossarian,28.567925647617166
Yossarian,28.57089183310263
Yossarian,28.58236108364643
Yossarian,28.59916946806407
Yossarian,28.61459363258849
Yossarian,28.654933755190825
Yossarian,28.672137631006525
Yossarian,28.67292861380265
Yossarian,28.685386592841606
Yossarian,28.705952145540834
Yossarian,28.711489025113703
Yossarian,28.71663041328851
Yossarian,28.73146134071584
Yossarian,28.760727704172435
Yossarian,28.778327071386197
Yossarian,28.79019181332806
Yossarian,28.809768637532134
Yossarian,28.815305517105003
Yossarian,28.82400632786237
Yossarian,28.83587106980423
Yossarian,28.84694482894997
Yossarian,28.861182519280206
Yossarian,28.866126161755982
Yossarian,28.885900731659085
Yossarian,28.896974490804826
Yossarian,28.931777733834288
Yossarian,28.944235712873244
Yossarian,28.970733636543404
Yossarian,28.980620921494957
Yossarian,29.011673151750973
Yossarian,29.025724167747516
Yossarian,29.6915261565067
Yossarian,29.712278426286208
Yossarian,29.75507998270644
Yossarian,29.75745784695201
Yossarian,29.75832252485949
Yossarian,29.80263726761781
Yossarian,29.843060959792478
Yossarian,30.0
Yossarian,30.011566042100394
Yossarian,30.046264168401574
Yossarian,30.054823039555863
Yossarian,30.058061531343974
Yossarian,30.17418459403192
Yossarian,30.18343742771224
Yossarian,30.204024982650935
Yossarian,30.213509137173258
Yossarian,30.223455933379597
Yossarian,30.253065001156603
Yossarian,30.257460097154755
Yossarian,30.27758501040944
Yossarian,30.300485773768216
Yossarian,30.30950728660652
Yossarian,30.310895211658572
Yossarian,30.31205181586861
Yossarian,30.31552162849873
Yossarian,30.34004163775156
Yossarian,30.341892204487625
Yossarian,30.349525792273884
Yossarian,30.353920888272032
Yossarian,30.356234096692113
Yossarian,30.376127689104788
Yossarian,30.3911635438353
Yossarian,30.411751098774
Yossarian,30.437196391394863
Yossarian,30.441360166551007
Yossarian,30.466574138329864
Yossarian,30.481147351376357
Yossarian,30.487161693268565
Yossarian,30.538052278510293
Yossarian,30.58362248438584
Yossarian,30.61438815637289
Yossarian,30.645153828359934
Yossarian,30.66412213740458
Yossarian,30.668748554244736
Yossarian,30.70437196391395
Yossarian,30.74207726116123
Yossarian,30.760814249363868
Yossarian,30.77793199167245
Yossarian,30.84501503585473
Yossarian,30.884339578996066
Yossarian,30.90932222993292
Yossarian,30.925746009715475
Yossarian,30.978024520009253
Yossarian,32.0
Yossarian,32.12448323380799
Yossarian,32.138263665594856
Yossarian,32.189251263206245
Yossarian,32.22186495176849
Yossarian,32.24712907671107
Yossarian,32.3146531924667
Yossarian,32.31970601745521
Yossarian,32.326596233348646
Yossarian,32.33716123105191
Yossarian,32.34313275149288
Yossarian,32.42351860358291
Yossarian,32.441892512632066
Yossarian,32.47680293982545
Yossarian,32.49977032613688
Yossarian,32.51309141019752
Yossarian,32.654570509875974
Yossarian,32.78686265502986
Yossarian,32.83693155718879
Yossarian,32.96371152962793
Yossarian,32.97657326596234
Yossarian,32.98116674322462
Yossarian,33.006692160611856
Yossarian,33.25015933715743
Yossarian,33.48119821542384
Yossarian,33.48279158699809
Yossarian,33.5678776290631
Yossarian,33.57584448693435
Yossarian,33.578075207138305
Yossarian,33.81835564053537
Yossarian,33.9251115360102
Yossarian,33.9929891650733
Yossarian,34.00269088462832
Yossarian,34.09889001009082
Yossarian,34.143962327615206
Yossarian,34.15573494786411
Yossarian,34.18600739993273
Yossarian,34.21930709720821
Yossarian,34.24487050117726
Yossarian,34.24823410696266
Yossarian,34.26707029936092
Yossarian,34.29330642448705
Yossarian,34.3087790110999
Yossarian,34.32324251597713
Yossarian,34.343087790111
Yossarian,34.35452404978137
Yossarian,34.38883282879247
Yossarian,34.39152371342079
Yossarian,34.411032626976116
Yossarian,34.41473259334006
Yossarian,34.4527413387151
Yossarian,34.56744029599731
Yossarian,34.714093508240836
Yossarian,34.750420450723176
Yossarian,34.78506559031282
Yossarian,34.79179280188362
Yossarian,34.833165153044064
Yossarian,34.83787420114363
Yossarian,34.846619576185674
Yossarian,34.900773629330644
Yossarian,34.93171880255634
Yossarian,34.94752774974773
Yossarian,34.988900100908175
Yossarian,35.00218340611354
Yossarian,35.0321272613849
Yossarian,35.053025577043044
Yossarian,35.065190268247036
Yossarian,35.79819089207736
Yossarian,35.80099812850904
Yossarian,35.80817217716781
Yossarian,35.82189644416719
Yossarian,35.83063006862133
Yossarian,35.84341859014348
Yossarian,35.85901434809732
Yossarian,35.86899563318777
Yossarian,36.01770275833677
Yossarian,36.11115685467271
Yossarian,36.14326883491149
Yossarian,36.182379580074105
Yossarian,38.0
Yossarian,38.02911443590781
Yossarian,38.06651839870602
Yossarian,38.10776384957541
Yossarian,38.15992721391023
Yossarian,38.24767488879903
Yossarian,38.373433077234125
Yossarian,38.44116457743631
Yossarian,38.510311362717346
Yossarian,38.51779215527699
Yossarian,38.5232511120097
Yossarian,38.54589567327133
Yossarian,38.55681358673676
Yossarian,38.5673271330368
Yossarian,38.57784067933684
Yossarian,38.580266882329155
Yossarian,38.59098261221189
Yossarian,38.60857258390619
Yossarian,38.63485644965629
Yossarian,38.64213505863324
Yossarian,38.669834209462195
Yossarian,38.703396684189244
Yossarian,38.74403558431055
Yossarian,38.78912252325111
Yossarian,38.79862515163769
Yossarian,38.8685806712495
Yossarian,38.886979377274564
Yossarian,38.90032349373231
Yossarian,38.92418115649009
Yossarian,38.9472300849171
Yossarian,38.95491306105944
Yossarian,38.96744844318641
Yossarian,38.98099474322685
Yossarian,38.9882733522038
Yossarian,39.0
Yossarian,39.003926306251884
Yossarian,39.00543642404107
Yossarian,39.005738447598915
Yossarian,39.00981576562972
Yossarian,39.01328903654485
Yossarian,39.015403201449715
Yossarian,39.02929628511024
Yossarian,39.04062216852915
Yossarian,39.06161280579885
Yossarian,39.07188160676533
Yossarian,39.07414678344911
Yossarian,39.08169737239505
Yossarian,39.084717607973424
Yossarian,39.086680761099366
Yossarian,39.09045605557233
Yossarian,39.11582603443068
Yossarian,39.14210208396255
Yossarian,39.147085472666866
Yossarian,39.1553911205074
Yossarian,39.17154938085171
Yossarian,39.17819389912413
Yossarian,39.188462700090604
Yossarian,39.193144065237085
Yossarian,39.20567804288734
Yossarian,39.21972213832679
Yossarian,39.2278767743884
Yossarian,39.24388402295379
Yossarian,39.26351555421323
Yossarian,39.28163696768348
Yossarian,39.2914527333132
Yossarian,39.300664451827245
Yossarian,39.35880398671096
Yossarian,39.36756266988825
Yossarian,39.37571730594986
Yossarian,39.383116883116884
Yossarian,39.39142253095741
Yossarian,39.39716097855633
Yossarian,39.39987919057687
Yossarian,39.439293264874664
Yossarian,39.44759891271519
Yossarian,39.45605557233464
Yossarian,39.493355481727576
Yossarian,39.50830564784053
Yossarian,39.52083962549079
Yossarian,39.534581697372396
Yossarian,39.54983388704319
Yossarian,39.57399577167019
Yossarian,39.57686499546965
Yossarian,39.60691633947448
Yossarian,39.62080942313501
Yossarian,39.63379643612202
Yossarian,39.65961945031712
Yossarian,39.69691935971006
Yossarian,39.710208396254906
Yossarian,39.72817879794624
Yossarian,39.74297795228028
Yossarian,39.77801268498943
Yossarian,39.82452431289641
Yossarian,39.83902144367261
Yossarian,39.84234370280882
Yossarian,39.85080036242827
Yossarian,39.85684083358502
Yossarian,39.86756266988825
Yossarian,39.885231048021744
Yossarian,39.92675928722441
Yossarian,39.92721232256116
Yossarian,39.92962851102386
Yossarian,39.936575052854124
Yossarian,39.95197825430384
Yossarian,40.00245248313918
Yossarian,40.01839362354384
Yossarian,40.0450643776824
Yossarian,40.059779276517474
Yossarian,40.08307786633967
Yossarian,40.099325567136724
Yossarian,40.167381974248926
Yossarian,40.16768853464132
Yossarian,40.18700183936235
Yossarian,40.208767627222564
Yossarian,40.253832004904964
Yossarian,40.30165542611895
Yossarian,40.33874923359902
Yossarian,40.38810545677499
Yossarian,40.41416309012875
Yossarian,40.4543225015328
Yossarian,40.559166155732676
Yossarian,40.591661557326795
Yossarian,40.6023911710607
Yossarian,40.64224402207235
Yossarian,40.65818516247701
Yossarian,40.6814837522992
Yossarian,40.710606989576945
Yossarian,40.74708767627222
Yossarian,40.85928877988964
Yossarian,40.86296750459841
Yossarian,40.87676272225629
Yossarian,40.88412017167382
Yossarian,40.89423666462293
Yossarian,40.94788473329246
Yossarian,40.96934396076027
Yossarian,40.97424892703863
Yossarian,40.984671980380135
Yossarian,41.00264359528959
Yossarian,41.02787791396299
Yossarian,41.04710406152367
Yossarian,41.05239125210286
Yossarian,41.05599615477049
Yossarian,41.07233838019707
Yossarian,41.10117760153809
Yossarian,41.11439557798606
Yossarian,41.16125931266522
Yossarian,41.170632059601054
Yossarian,41.177361211247295
Yossarian,41.19514539774093
Yossarian,41.19971160778659
Yossarian,41.20043258832011
Yossarian,41.20764239365537
Yossarian,41.22086037010334
Yossarian,41.22927180966114
Yossarian,41.238644556596974
Yossarian,41.24441240086518
Yossarian,41.24633501562124
Yossarian,41.251381879355925
Yossarian,41.27637587118481
Yossarian,41.28334534967556
Yossarian,41.31771208844028
Yossarian,41.32179764479692
Yossarian,41.33213169911079
Yossarian,41.34847392453737
Yossarian,41.37130497476568
Yossarian,41.390531122326365
Yossarian,41.41672674837779
Yossarian,41.42898341744773
Yossarian,41.46623407834655
Yossarian,41.48882480173035
Yossarian,41.500360490266765
Yossarian,41.50732996875751
Yossarian,41.52511415525114
Yossarian,41.53016101898582
Yossarian,41.542898341744774
Yossarian,41.54818553232396
Yossarian,41.55443403028118
Yossarian,41.58207161739966
Yossarian,41.61211247296323
Yossarian,41.634222542658016
Yossarian,41.652006729151644
Yossarian,41.67387647200192
Yossarian,41.680124969959145
Yossarian,41.68565248738284
Yossarian,41.6986301369863
Yossarian,41.70511896178803
Yossarian,41.70848353761115
Yossarian,41.72434510934871
Yossarian,41.735400144196106
Yossarian,41.766642633982215
Yossarian,41.772650805094926
Yossarian,41.77889930305215
Yossarian,41.792597933189136
Yossarian,41.79956741167989
Yossarian,41.811343427060805
Yossarian,41.813266041816874
Yossarian,41.86565729391973
Yossarian,41.88704638308099
Yossarian,41.89473684210526
Yossarian,41.90627253064167
Yossarian,41.911800048065366
Yossarian,41.917087238644555
Yossarian,41.935832732516225
Yossarian,41.94881038211968
Yossarian,41.95409757269887
Yossarian,41.95602018745494
Yossarian,41.96803652968037
Yossarian,41.97116077865898
Yossarian,41.994232155731794
Yossarian,42.001477104874446
Yossarian,42.03186326229162
Yossarian,42.0523317155518
Yossarian,42.06414855454737
Yossarian,42.08187381304072
Yossarian,42.08862629246676
Yossarian,42.103819371175355
Yossarian,42.111626925511715
Yossarian,42.11415910529647
Yossarian,42.119856509812195
Yossarian,42.124920869381725
Yossarian,42.13905887318
Yossarian,42.1483435323908
Yossarian,42.15572905676303
Yossarian,42.184427094323695
Yossarian,42.189491453893226
Yossarian,42.19518885840895
Yossarian,42.212281071956106
Yossarian,42.24140113948091
Yossarian,42.250685798691705
Yossarian,42.26419075754379
Yossarian,42.269044102131254
Yossarian,42.285714285714285
Yossarian,42.31377927832876
Yossarian,42.3251740873602
Yossarian,42.33931209115847
Yossarian,42.36969824857565
Yossarian,42.37054230850391
Yossarian,42.37729478792994
Yossarian,42.40936906520363
Yossarian,42.4135893648449
Yossarian,42.444819582190334
Yossarian,42.47140746993036
Yossarian,42.48027009917704
Yossarian,42.512766406414855
Yossarian,42.54420763874235
Yossarian,42.552859253006964
Yossarian,42.565520151930784
Yossarian,42.58472251529859
Yossarian,42.601181683899554
Yossarian,42.60582401350496
Yossarian,42.61827389744672
Yossarian,42.660898923823595
Yossarian,42.68432158683267
Yossarian,42.69276218611522
Yossarian,42.7201941337835
Yossarian,42.72821270310192
Yossarian,42.7393964971513
Yossarian,42.76049799535767
Yossarian,42.777168178940705
Yossarian,42.80755433635788
Yossarian,42.82401350495885
Yossarian,42.831610044313145
Yossarian,42.857775902089045
Yossarian,42.87360202574383
Yossarian,42.90525427305339
Yossarian,42.917915171977214
Yossarian,42.925722726313566
Yossarian,42.9331082506858
Yossarian,42.94724625448407
Yossarian,42.96454948301329
Yossarian,42.969191812618696
Yossarian,42.97446718717029
Yossarian,42.98058662165014
Yossarian,42.98480692129141
Yossarian,42.98670605612998
Yossarian,42.994724625448406
Colonel Cathcart,2.6357708430367954
Colonel Cathcart,2.63996273870517
Colonel Cathcart,3.5400197628458496
Colonel Cathcart,3.723567193675889
Colonel Cathcart,3.7539525691699605
Colonel Cathcart,3.9041501976284585
Colonel Cathcart,4.225454545454546
Colonel Cathcart,4.494909090909091
Colonel Cathcart,4.507636363636363
Colonel Cathcart,4.528363636363636
Colonel Cathcart,4.5501818181818185
Colonel Cathcart,5.320710312366281
