Word,Time,POS
turned,22.328007988017973,VD
oily,22.328673656182392,ADV
obese,22.329006490264604,V
tenyearold,22.34614744549842,V
pimp,22.346313862539525,N
grisly,22.346646696621733,ADV
bleak,22.34681311366284,V
violated,22.346979530703944,VN
scalp,22.347145947745048,N
slithering,22.347312364786156,N
ludicrously,22.347978032950575,ADV
around,22.34814444999168,P
queer,22.34847728407389,N
darkened,22.348643701114995,VD
wart,22.3488101181561,N
face,22.349309369279414,N
like,22.349475786320518,P
something,22.349642203361626,N
bleached,22.34980862040273,VD
obscene,22.35014145448494,N
never,22.350640705608253,ADV
laid,22.35080712264936,VN
eyes,22.350973539690465,N
anything,22.351306373772676,N
bare,22.351639207854884,N
pimp,22.3521384589782,N
spun,22.352304876019303,N
turban,22.352637710101515,N
high,22.35280412714262,N
finger,22.353303378265934,N
like,22.35346979530704,P
trophy,22.35380262938925,N
kept,22.354135463471458,VD
skipping,22.35446829755367,VG
finger,22.355300382759193,ADJ
tips,22.3554667998003,N
led,22.355966050923616,VD
tantalizing,22.356631719088035,N
circle,22.35679813612914,N
around,22.356964553170243,P
square,22.357297387252455,N
congested,22.35746380429356,VD
people,22.35779663837577,N
howling,22.358295889499086,VG
laughter,22.358628723581294,ADJ
pointing,22.358961557663505,VG
derision,22.359627225827925,N
strode,22.36012647695124,N
grim,22.36079214511566,ADJ
look,22.360958562156764,N
haste,22.361291396238975,N
puckered,22.361624230321183,VD
lips,22.361957064403395,N
reprovingly,22.3621234814445,ADV
unseemly,22.362622732567814,ADV
spectacle,22.36278914960892,N
much,22.363288400732234,ADV
vice,22.36345481777334,N
hotel,22.3687801630887,N
room,22.368946580129805,N
instead,22.36911299717091,ADV
immoral,22.369778665335332,ADJ
girls,22.369945082376436,N
youd,22.37011149941754,V
feel,22.37044433349975,N
good,22.37077716758196,ADJ
today,22.37144283574638,N
told,22.37177566982859,VD
us,22.371942086869694,PRO
go,22.372274920951906,V
retorted,22.372940589116325,VN
accusingly,22.37310700615743,ADV
didnt,22.373606257280745,V
hotel,22.37410550840406,N
room,22.374271925445164,N
one,22.37510401065069,NUM
could,22.3754368447329,MOD
hotel,22.375936095856215,N
room,22.376102512897322,N
wasnt,22.37643534697953,N
fault,22.376768181061742,N
either,22.376934598102846,N
explained,22.377267432185057,VD
haughtily,22.37743384922616,ADV
supposed,22.37809951739058,VD
know,22.378432351472792,V
buyers,22.378931602596104,N
would,22.379098019637212,MOD
town,22.379597270760527,N
chickpea,22.38009652188384,N
harvest,22.380262938924947,N
knew,22.380595773007155,VD
charged,22.38109502413047,ADJ
explains,22.38142785821268,N
sicily,22.382259943418205,ADV
instead,22.382426360459313,ADV
naples,22.38275919454152,N
youve,22.382925611582625,V
probably,22.383092028623732,ADV
whole,22.383591279747048,ADJ
damned,22.38375769678815,VN
plane,22.383924113829256,N
filled,22.38409053087036,VN
chickpeas,22.38442336495257,N
already,22.384589781993675,ADV
shhhhhh,22.384756199034783,V
cautioned,22.38508903311699,VN
eggs,22.395573306706606,N
even,22.395739723747713,ADV
though,22.395906140788817,P
member,22.396571808953237,N
milos,22.396904643035448,N
syndicate,22.397071060076552,V
like,22.397403894158764,P
every,22.397570311199868,DET
member,22.397903145282076,N
milos,22.398235979364287,N
syndicate,22.39840239640539,V
owned,22.3985688134465,VN
share,22.398901647528707,N
mission,22.399234481610918,N
silly,22.399567315693126,ADV
felt,22.399900149775338,N
since,22.40006656681644,P
common,22.400565817939757,ADJ
knowledge,22.40073223498086,N
bought,22.401231486104177,VD
eggs,22.401564320186388,N
malta,22.401897154268596,N
seven,22.402229988350808,NUM
cents,22.40239640539191,N
apiece,22.402562822433016,ADV
sold,22.402895656515227,VD
mess,22.403561324679647,N
halls,22.40372774172075,N
torturedly,22.41021800632385,ADV
sleep,22.410550840406056,V
id,22.410883674488268,ADJ
soon,22.411382925611584,ADV
buy,22.411549342652687,V
eggs,22.4118821767349,N
hes,22.412215010817107,N
around,22.41254784489932,P
learn,22.412880678981526,V
business,22.413213513063738,N
secrets,22.413379930104842,N
else,22.413712764187053,ADV
understand,22.41421201531037,V
riding,22.414711266433685,VG
beside,22.41487768347479,N
copilots,22.415543351639208,N
seat,22.415709768680312,N
understand,22.416209019803627,V
buy,22.416708270926943,V
eggs,22.416874687968047,N
seven,22.41720752205026,NUM
cents,22.417373939091362,N
apiece,22.417540356132466,ADV
malta,22.417873190214678,N
sell,22.41820602429689,N
buy,22.427358961557662,N
seven,22.428024629722085,NUM
cents,22.42819104676319,N
egg,22.428523880845397,N
course,22.42885671492761,N
make,22.429355966050924,V
profit,22.429688800133135,N
syndicate,22.430021634215343,N
makes,22.430188051256447,V
profit,22.43052088533866,N
everybody,22.43085371942087,N
share,22.431352970544182,N
felt,22.431685804626394,VD
beginning,22.43218505574971,VG
understand,22.432517889831917,V
people,22.433017140955233,N
sell,22.433349975037444,V
eggs,22.433682809119652,N
four,22.434182060242968,NUM
quarter,22.434681311366283,N
cents,22.434847728407387,N
apiece,22.435014145448495,ADV
make,22.4351805624896,V
profit,22.43551339657181,N
apiece,22.45614910966883,N
selling,22.45648194375104,VG
five,22.456981194874356,NUM
cents,22.45714761191546,N
apiece,22.457314028956564,ADV
pay,22.457646863038775,V
one,22.457979697120987,NUM
cent,22.45814611416209,N
apiece,22.458312531203195,ADV
hen,22.45881178232651,N
buy,22.459311033449826,V
sicily,22.45981028457314,ADV
malta,22.46014311865535,N
corrected,22.46047595273756,VD
buy,22.46080878681977,V
eggs,22.46114162090198,N
malta,22.46147445498419,N
sicily,22.4618072890664,ADV
chortled,22.46214012314861,VN
proudly,22.462306540189715,ADV
buy,22.46280579131303,ADJ
eggs,22.462972208354135,N
malta,22.463305042436346,N
confessed,22.463637876518554,VD
air,22.46413712764187,N
slight,22.46446996172408,N
clandestine,22.46480279580629,N
amusement,22.464969212847397,N
departure,22.46580129805292,N
industrious,22.46613413213513,ADJ
sobriety,22.466300549176236,N
ever,22.46679980029955,ADV
seen,22.466966217340655,VN
make,22.467299051422867,V
buy,22.467631885505075,V
sicily,22.46813113662839,ADV
one,22.4684639707106,NUM
cent,22.468630387751706,N
apiece,22.46879680479281,ADV
transfer,22.46912963887502,V
malta,22.469628889998337,V
secretly,22.46979530703944,ADV
four,22.470128141121652,NUM
half,22.470627392244968,N
room,22.494591446164087,N
profit,22.4949242802463,N
least,22.495257114328506,ADJ
way,22.495589948410718,N
make,22.496089199534033,V
bit,22.49642203361624,N
middleman,22.49725411882177,N
make,22.497919786986188,V
profit,22.498252621068396,N
declared,22.49891828923282,VD
course,22.499251123315027,N
goes,22.500249625561658,V
syndicate,22.500748876684973,N
everybody,22.50108171076718,N
share,22.501580961890497,N
understand,22.502080213013812,V
exactly,22.502413047096024,ADV
happens,22.50274588117823,N
plum,22.503245132301547,N
tomatoes,22.50341154934265,V
sell,22.503744383424863,V
colonel,22.504077217507074,V
buy,22.504410051589282,V
corrected,22.504742885671494,VN
sell,22.505408553835913,V
plum,22.505574970877017,N
tomatoes,22.50574138791812,V
colonel,22.506074222000333,V
colonel,22.506573473123648,N
buy,22.507072724246964,V
plum,22.507239141288068,N
tomatoes,22.50740555832917,V
sell,22.50807122649359,N
corrected,22.508404060575803,VD
distribute,22.508903311699118,N
plum,22.50923614578133,N
tomatoes,22.509402562822434,V
markets,22.50973539690464,N
pianosa,22.510234648027957,N
assumed,22.510733899151273,VN
name,22.510900316192377,N
colonel,22.511399567315692,N
colonel,22.511898818439008,N
buy,22.512398069562323,V
one,22.518056248959894,NUM
cent,22.518222666000998,N
apiece,22.518389083042102,ADV
make,22.518721917124314,V
profit,22.519054751206525,N
three,22.519387585288733,NUM
half,22.51988683641205,N
cents,22.520053253453153,N
apiece,22.52021967049426,ADV
everybody,22.520552504576468,N
comes,22.520718921617572,V
ahead,22.521051755699784,ADV
everybody,22.521218172740888,N
syndicate,22.521717423864203,N
snort,22.52254950906973,N
syndicate,22.522882343151938,N
paying,22.52321517723415,VG
five,22.523381594275254,NUM
cents,22.523548011316358,N
apiece,22.523714428357465,ADV
plum,22.524047262439673,N
tomatoes,22.52421367948078,V
cost,22.52454651356299,N
half,22.525045764686304,DET
cent,22.525378598768516,N
apiece,22.52554501580962,N
syndicate,22.52621068397404,N
go,22.53120319520719,N
trips,22.531702446330506,N
like,22.53186886337161,P
one,22.532201697453818,NUM
youll,22.532368114494925,N
see,22.53253453153603,N
much,22.53286736561824,ADV
profit,22.533033782659345,N
mean,22.53353303378266,V
fifteen,22.534032284905976,NUM
minutes,22.53419870194708,N
land,22.534697953070395,V
palermo,22.535030787152603,N
malta,22.53519720419371,N
corrected,22.53553003827592,VD
flying,22.536029289399234,VG
malta,22.536362123481446,V
palermo,22.536861374604758,V
flying,22.537360625728073,VG
palermo,22.537693459810285,V
answered,22.538026293892493,VN
theres,22.5381927109336,N
endive,22.53852554501581,ADJ
exporter,22.538691962056916,N
palermo,22.539024796139124,N
see,22.539690464303543,V
minute,22.54018971542686,N
shipment,22.540688966550174,N
mushrooms,22.541021800632386,N
bern,22.541354634714594,V
damaged,22.54185388583791,VN
mold,22.54218671992012,N
inquired,22.54351805624896,VN
laughing,22.54385089033117,ADJ
amazement,22.544017307372275,N
admiration,22.544350141454483,N
fill,22.544682975536695,MOD
flight,22.54518222666001,N
plan,22.545348643701114,N
one,22.545681477783326,NUM
place,22.54584789482443,N
go,22.54651356298885,V
another,22.54684639707106,DET
people,22.547345648194376,N
share,22.559660509236146,N
everybody,22.55982692627725,N
share,22.560326177400565,N
hungry,22.560659011482777,N
share,22.5614910966883,N
everybody,22.56182393077051,N
share,22.562323181893827,N
well,22.56248959893493,ADV
ill,22.562656015976035,ADV
damned,22.562988850058247,VN
mused,22.56315526709935,VN
deeply,22.563488101181562,ADV
impressed,22.563654518222666,VN
idea,22.56415376934598,N
share,22.564653020469297,N
first,22.565318688633717,ADJ
time,22.56548510567482,N
turned,22.565817939757032,VD
toward,22.565984356798136,P
faint,22.566650024962556,N
glimmer,22.56681644200366,N
mischief,22.56714927608587,N
six,22.569312697620237,NUM
thousand,22.56947911466134,NUM
dollars,22.569645531702445,N
make,22.57014478282576,V
three,22.570311199866865,NUM
thousand,22.570477616907972,N
dollars,22.570644033949076,N
apiece,22.57081045099018,ADV
without,22.570976868031288,P
risk,22.571309702113496,N
either,22.571642536195707,DET
us,22.571975370277915,PRO
interested,22.57247462140123,VD
looked,22.572973872524546,VD
profound,22.573639540688966,N
emotion,22.573805957730073,N
like,22.574471625894493,V
exclaimed,22.575137294058912,VD
honest,22.57547012814112,N
one,22.576135796305543,NUM
know,22.57646863038775,V
really,22.57713429855217,ADV
trust,22.577300715593278,V
wish,22.577966383757698,V
youd,22.5781328007988,ADJ
try,22.578299217839906,N
help,22.579131303045433,N
really,22.579796971209852,ADV
disappointed,22.580129805292064,VN
ran,22.580629056415376,VD
two,22.5812947245798,NUM
tramps,22.581461141620903,N
catania,22.58179397570311,N
yesterday,22.581960392744218,N
stared,22.582293226826426,VD
quizzical,22.582958894990846,ADJ
disbelief,22.583125312031953,N
told,22.58362456315527,VD
go,22.58412381427858,V
remember,22.584955899484108,ADJ
wasnt,22.585288733566315,N
fault,22.585621567648527,N
answered,22.58595440173074,VD
dignity,22.586287235812947,N
spanish,22.597270760525877,N
hell,22.597437177566984,N
waiting,22.597770011649192,VG
airport,22.598269262772508,N
limousine,22.598768513895823,N
go,22.598934930936927,N
right,22.59910134797803,ADV
soon,22.599600599101347,ADV
step,22.600099850224662,V
plane,22.600765518389082,N
nothing,22.60093193543019,N
shaking,22.60159760359461,N
head,22.601930437676817,N
place,22.602429688800132,N
going,22.602762522882344,VG
sleep,22.60326177400566,V
turned,22.603594608087867,VD
livid,22.603761025128975,ADJ
indignation,22.604093859211183,N
slim,22.604426693293394,N
long,22.6045931103345,ADV
nose,22.604759527375602,N
flickering,22.60492594441671,VG
spasmodically,22.605092361457814,ADV
eyebrows,22.605758029622233,V
unbalanced,22.60625728074555,VN
orangebrown,22.606423697786653,N
mustache,22.606590114827757,N
like,22.606756531868864,P
pale,22.607089365951072,N
thin,22.60725578299218,N
flame,22.607422200033284,N
single,22.6079214511566,ADJ
candle,22.608087868197703,N
remember,22.608420702279915,N
mission,22.608753536362123,N
reminded,22.609086370444334,VD
reverently,22.60925278748544,ADV
hell,22.60958562156765,V
mission,22.610084872690962,N
responded,22.610417706773173,VD
indifferently,22.610584123814277,ADV
hell,22.611083374937593,V
syndicate,22.61158262606091,N
even,22.61191546014312,ADV
though,22.612081877184224,P
share,22.612913962389747,N
want,22.613413213513063,ADJ
eightyearold,22.613746047595274,N
virgins,22.61391246463638,V
even,22.614078881677482,ADV
elderly,22.62356465302047,ADJ
schoolteacher,22.623731070061574,N
slept,22.624063904143785,N
sundays,22.62489598934931,N
shes,22.62522882343152,N
really,22.625395240472624,ADV
almost,22.625561657513728,ADV
good,22.62589449159594,ADJ
new,22.62622732567815,ADJ
sleepy,22.62689299384257,ADJ
milos,22.628390747212514,N
side,22.62855716425362,V
rode,22.629056415376933,V
city,22.62955566650025,N
palermo,22.62988850058246,N
airport,22.630387751705776,N
discovered,22.630720585787984,VD
room,22.63155267099351,N
arrival,22.64053919121318,N
preceded,22.640705608254287,VD
city,22.641371276418706,N
outskirts,22.64187052754202,N
already,22.64220336162423,ADV
crowded,22.642369778665334,VN
cheering,22.642702612747545,N
citizens,22.64286902978865,N
sped,22.643368280911965,VD
small,22.644033949076384,ADJ
uncovered,22.64420036611749,VN
truck,22.644366783158596,N
mystified,22.64519886836412,VN
mute,22.64553170244633,N
pressed,22.645864536528542,VD
close,22.646030953569646,ADJ
security,22.646696621734066,N
inside,22.64686303877517,N
city,22.64719587285738,N
welcome,22.64752870693959,N
grew,22.648027958062904,VD
louder,22.648194375104012,N
truck,22.648693626227324,N
toward,22.64952571143285,P
middle,22.64985854551506,N
town,22.65019137959727,N
small,22.650357796638374,ADJ
boys,22.650524213679482,N
girls,22.65085704776169,N
released,22.651356298885005,VN
school,22.651689132967217,N
lining,22.652188384090532,VG
sidewalks,22.65252121817274,N
new,22.652854052254952,ADJ
clothes,22.653020469296056,N
waving,22.65318688633716,VG
tiny,22.653353303378267,N
flags,22.65351972041937,N
absolutely,22.654351805624895,ADV
speechless,22.654518222666002,ADJ
streets,22.655017473789314,N
jammed,22.655350307871526,VN
joyous,22.655683141953737,ADJ
throngs,22.65584955899484,N
strung,22.65618239307705,ADJ
overhead,22.656348810118157,N
huge,22.656681644200365,ADJ
banners,22.656848061241472,N
bearing,22.657014478282576,VG
milos,22.65718089532368,N
picture,22.657347312364784,N
posed,22.6578465634881,VN
along,22.678981527708437,P
behind,22.67914794474954,P
arms,22.67981361291396,N
linked,22.67998002995507,VN
chanting,22.680146446996172,VG
hoarse,22.680479281078384,N
glassyeyed,22.68081211516059,VD
adoration,22.6809785322017,N
secret,22.682143451489434,N
relaxed,22.682809119653854,VN
inflated,22.68380762190048,VD
opulently,22.68397403894159,ADV
vast,22.684473290064904,ADJ
shy,22.684639707106008,N
pride,22.684806124147112,N
cheeks,22.685138958229324,N
turned,22.685305375270428,VD
fleshcolored,22.68547179231153,VN
elected,22.68613746047595,VN
mayor,22.68630387751706,N
palermo,22.686636711599267,N
nearby,22.687135962722582,ADJ
carini,22.687302379763686,N
monreale,22.687468796804794,N
bagheria,22.687635213845898,N
termini,22.687801630887,N
imerese,22.68796804792811,N
cefalu,22.688134464969213,N
mistretta,22.688300882010317,N
nicosia,22.68863371609253,N
well,22.688966550174737,ADV
brought,22.689632218339156,VN
scotch,22.689798635380264,N
sicily,22.69013146946247,ADV
amazed,22.690630720585787,VN
people,22.690963554668,N
like,22.691296388750207,P
drink,22.691629222832418,V
scotch,22.691795639873522,N
much,22.692128473955734,ADV
drink,22.69262772507905,V
scotch,22.69329339324347,N
explained,22.693626227325677,VD
scotch,22.693792644366784,N
expensive,22.6942918954901,ADJ
barbers,22.752038608753537,N
apron,22.75220502579464,V
retained,22.752371442835745,VN
shape,22.752704276917957,N
second,22.753203528041272,ADJ
two,22.75353636212348,NUM
gone,22.754202030287903,VN
collapsed,22.754701281411215,VD
vanished,22.75520053253453,VN
sight,22.755533366616742,N
time,22.756032617740058,N
rushed,22.756698285904477,VD
doorway,22.75753037111,N
next,22.757696788151108,P
barked,22.757863205192212,VN
milos,22.758029622233316,N
deputy,22.75819603927442,N
mayor,22.758362456315528,N
officiously,22.75852887335663,ADV
whos,22.758695290397736,V
next,22.758861707438843,ADJ
walked,22.759527375603263,VD
barbershop,22.760026626726578,N
dejection,22.760359460808786,N
deserted,22.760525877849894,VN
trudged,22.761191546014313,VD
homelessly,22.761357963055417,ADV
reveling,22.761857214178733,N
masses,22.762023631219837,V
futile,22.762356465302048,N
search,22.762522882343152,N
place,22.763022133466468,N
sleep,22.763354967548675,V
exhausted,22.76385421867199,VN
head,22.764187052754203,N
throbbed,22.764353469795306,VD
dull,22.764852720918622,ADJ
debilitating,22.765019137959726,N
pain,22.765185555000834,N
irritable,22.765851223165253,ADJ
found,22.766683308370776,VN
two,22.76684972541188,NUM
crab,22.767016142452988,N
apples,22.767182559494092,N
somewhere,22.767348976535196,ADV
walked,22.767681810617407,VD
cheeks,22.76851389582293,N
spied,22.769013146946246,ADJ
made,22.769678815110666,VD
take,22.770011649192877,V
found,22.7708437343984,VN
two,22.77101015143951,NUM
horse,22.771176568480612,ADJ
chestnuts,22.771342985521716,N
somewhere,22.771509402562824,ADV
slipped,22.771842236645032,VD
detected,22.77267432185056,VN
snapped,22.77317357297387,VD
take,22.774005658179398,V
crab,22.774338492261606,N
apples,22.774504909302713,N
mouth,22.775170577467133,N
grinned,22.775503411549344,VD
replied,22.775836245631552,VN
crab,22.77666833083708,V
apples,22.776834747878183,N
horse,22.77716758196039,N
chestnuts,22.7773339990015,N
mouth,22.778665335330338,N
hands,22.779331003494757,N
able,22.780163088700284,ADJ
understand,22.780495922782492,V
single,22.780828756864704,ADJ
word,22.780995173905808,N
horse,22.78199367615244,N
chestnuts,22.782160093193543,N
mouth,22.78265934431686,N
made,22.78299217839907,VD
take,22.783325012481278,V
anyway,22.783824263604593,ADV
head,22.79197869861874,N
shoe,22.792477949742054,N
apartment,22.79297720086537,N
rome,22.793310034947577,N
naked,22.794142120153104,VN
asked,22.794474954235312,VD
look,22.794974205358628,N
cunning,22.79530703944084,VG
expectation,22.795473456481943,N
waited,22.795806290564155,VD
nodded,22.79630554168747,VN
cautiously,22.796471958728574,ADV
let,22.79697120985189,V
put,22.797304043934098,VD
chestnuts,22.79763687801631,N
back,22.797803295057413,ADV
mouth,22.79830254618073,N
ill,22.798468963221833,N
tell,22.79863538026294,N
hitting,22.799467465468464,VG
deal,22.80029955067399,N
nodded,22.8006323847562,VD
told,22.801131635879514,VD
whole,22.80163088700283,ADJ
fantastic,22.801797304043934,ADJ
story,22.801963721085038,N
naked,22.80262938924946,ADJ
girl,22.802795806290565,N
natelys,22.803128640372773,N
whores,22.80329505741388,N
apartment,22.803461474454984,V
hitting,22.803794308537196,VG
head,22.804459976701615,N
shoe,22.80495922782493,N
able,22.805791313030454,ADJ
understand,22.806124147112666,V
single,22.806456981194874,ADJ
word,22.806623398235978,N
horse,22.807122649359293,N
chestnuts,22.8072890664004,N
back,22.80762190048261,ADV
mouth,22.808121151605924,N
roared,22.808453985688136,VD
exasperated,22.808786819770344,VN
laughter,22.80895323681145,N
trick,22.809452487934763,N
end,22.810118156099186,N
nothing,22.810617407222498,N
night,22.81161590946913,N
fell,22.811782326510233,VD
eat,22.812115160592445,N
damp,22.812447994674656,N
hours,22.81927109335996,N
later,22.819437510401066,ADJ
crates,22.81993676152438,N
artichokes,22.82026959560659,N
chased,22.8206024296888,VD
onto,22.821101680812117,P
ground,22.821434514894325,N
filled,22.82193376601764,VD
plane,22.822433017140956,N
heavy,22.822765851223167,ADJ
rain,22.82293226826427,N
began,22.823098685305375,VD
falling,22.82326510234648,VG
dripping,22.824097187552006,VG
wet,22.82426360459311,N
time,22.824762855716425,N
trucks,22.825095689798637,N
drove,22.82526210683974,V
away,22.825428523880845,ADV
choice,22.826094192045264,N
squeeze,22.82659344316858,V
back,22.82692627725079,ADV
plane,22.827425528374107,N
rushed,22.8339157929772,VD
right,22.834082210018305,ADV
back,22.83424862705941,ADV
south,22.83458146114162,N
day,22.83524712930604,N
malta,22.835579963388252,V
turned,22.836079214511567,VD
assistant,22.836744882675987,ADJ
governorgeneral,22.83691129971709,ADJ
room,22.83757696788151,N
malta,22.83857547012814,N
either,22.838741887169245,DET
sir,22.839407555333665,N
minderbinder,22.839740389415876,N
malta,22.840073223498088,N
gigantic,22.840738891662507,ADJ
office,22.84090530870361,N
governorgenerals,22.841404559826927,N
building,22.84157097686803,VG
mahogany,22.841903810950242,N
desk,22.842070227991346,N
knighted,22.851389582293226,VD
commissioned,22.85155599933433,VN
royal,22.852388084539857,ADJ
welsh,22.85255450158096,N
fusiliers,22.852720918622065,N
named,22.853053752704277,VD
assistant,22.85322016974538,ADJ
governorgeneral,22.85338658678649,ADJ
malta,22.853719420868696,N
brought,22.854385089033116,VN
egg,22.854717923115327,N
trade,22.85488434015643,N
gave,22.855383591279747,VD
generous,22.856049259444166,ADJ
permission,22.856215676485274,N
spend,22.85654851056748,V
night,22.856881344649693,N
thick,22.85738059577301,N
carpet,22.857547012814113,N
office,22.858046263937428,N
shortly,22.858379098019636,ADV
left,22.85887834914295,VD
sentry,22.859211183225163,N
battle,22.85954401730737,N
dress,22.85971043434848,N
thing,22.872524546513564,N
next,22.87285738059577,ADJ
morning,22.87302379763688,N
looking,22.873190214677983,VG
fit,22.873356631719087,N
fiddle,22.873855882842403,N
took,22.874188716924614,VD
right,22.874355133965718,ADV
oran,22.874854385089034,ADJ
room,22.875852887335665,N
hotel,22.876352138458977,N
viceshah,22.877849891828923,ADJ
disposal,22.878681977034447,N
sumptuous,22.878848394075554,ADJ
quarters,22.879014811116658,N
inside,22.879181228157762,V
salmonpink,22.879514062239974,N
palace,22.879680479281078,N
allowed,22.880845398568812,VN
accompany,22.881178232651024,N
inside,22.881511066733232,V
christian,22.882176734897655,ADJ
infidels,22.88234315193876,N
stopped,22.882842403062075,VN
gates,22.88334165418539,N
gargantuan,22.883674488267598,ADJ
berber,22.883840905308702,N
guards,22.88400732234981,N
else,22.912131802296557,N
world,22.91263105341987,N
wanted,22.912797470460976,VD
brought,22.913130304543184,VN
promptly,22.913463138625396,ADV
brink,22.91396238974871,N
ruin,22.91429522383092,N
cairo,22.91462805791313,N
last,22.91529372607755,ADJ
room,22.915460143118654,N
hotel,22.91595939424197,N
soft,22.917124313529705,ADJ
beds,22.917290730570812,N
fat,22.91795639873523,ADJ
fluffedup,22.918122815776336,N
pillows,22.91828923281744,V
clean,22.91862206689965,ADJ
crisp,22.918788483940755,N
sheets,22.91895490098186,N
closets,22.919454152105175,N
hangers,22.919786986187386,N
clothes,22.9202862373107,N
water,22.920785488434017,N
wash,22.921118322516225,V
soaked,22.921950407721752,VD
rancid,22.92228324180396,N
unfriendly,22.922449658845064,ADV
bodies,22.92261607588617,V
pink,22.922782492927276,N
steaminghot,22.92328174405059,N
tub,22.923448161091695,N
went,22.92394741221501,VD
hotel,22.924446663338326,N
eat,22.925112331502746,V
shrimp,22.92527874854385,N
cocktails,22.925445165584957,N
finished,22.936095856215676,VN
explanation,22.936428690297888,N
much,22.936927941421203,ADJ
egyptian,22.93726077550341,ADJ
cotton,22.937427192544515,N
selling,22.937593609585623,VG
captain,22.938092860708938,N
waiters,22.938425694791146,N
told,22.93859211183225,VD
bought,22.939257779996673,N
whole,22.93959061407888,ADJ
crop,22.939757031119985,N
nearly,22.940589116325512,ADV
frightened,22.94092195040772,VN
egyptian,22.941421201531035,ADJ
cotton,22.941587618572143,N
bought,22.94192045265435,VD
bunches,22.942918954900982,N
green,22.943251788983194,ADJ
red,22.943418206024297,VN
bananas,22.9435846230654,N
spotted,22.944083874188717,VN
fears,22.946413712764187,N
proved,22.94658012980529,VD
justified,22.9467465468464,VN
shook,22.94724579796971,N
awake,22.947578632051922,V
deep,22.94824430021634,N
sleep,22.948410717257445,N
twelve,22.94890996838076,ADJ
shoved,22.949242802462972,VD
partly,22.949575636545184,ADV
peeled,22.949742053586288,VN
banana,22.949908470627392,N
toward,22.950074887668496,P
choked,22.95057413879181,VD
back,22.95074055583292,PRO
sob,22.951073389915127,N
taste,22.95123980695623,N
urged,22.951739058079546,VD
following,22.951905475120654,VG
yossarians,22.952071892161758,N
writhing,22.952238309202862,VG
face,22.952404726243966,N
around,22.952571143285073,P
banana,22.95307039440839,N
insistently,22.953236811449493,ADV
bastard,22.95373606257281,V
moaned,22.953902479613912,VN
ive,22.954235313696124,ADJ
sleep,22.955067398901647,N
eat,22.95523381594275,N
tell,22.955733067066067,V
good,22.956398735230486,ADJ
persevered,22.956731569312698,VD
tell,22.95706440339491,N
gave,22.95756365451822,VD
charged,22.95839573972375,VD
two,22.958728573805956,NUM
piasters,22.958894990847064,N
ate,22.959560659011483,N
banana,22.95989349309369,N
submissively,22.9600599101348,ADV
closed,22.960392744217007,VD
eyes,22.96072557829922,N
telling,22.961058412381426,VG
good,22.96172408054585,ADJ
shook,22.96222333166916,V
awake,22.962556165751373,V
instructed,22.96305541687469,VN
plane,22.96771509402563,N
right,22.967881511066732,ADV
away,22.96804792810784,ADV
explained,22.968380762190048,VD
man,22.96871359627226,N
watch,22.969212847395575,V
spiders,22.969712098518887,N
handling,22.970211349642202,N
bunches,22.970544183724414,N
cant,22.97087701780662,ADJ
wait,22.971209851888833,V
morning,22.971542685971045,N
pleaded,22.971875520053253,VD
ive,22.97204193709436,ADJ
sleep,22.972874022299884,N
theyre,22.973040439340988,N
ripening,22.97320685638209,VG
quickly,22.973539690464303,ADV
answered,22.973706107505407,VN
minute,22.974871026793142,N
lose,22.975203860875354,V
think,22.975536694957565,V
happy,22.975869529039773,ADJ
quartermaster,23.00649069666811,N
corps,23.006707053223714,N
bananas,23.007356122890524,N
ripened,23.00757247944613,VD
began,23.008005192557334,VD
streaming,23.00822154911294,VG
italy,23.008654262224145,ADV
normal,23.009086975335354,ADJ
blackmarket,23.009303331890955,N
channels,23.00951968844656,N
officers,23.010817827780183,N
apartment,23.011034184335784,N
evening,23.0118996105582,N
finally,23.01233232366941,ADV
found,23.01254868022501,VN
whore,23.01298139333622,N
many,23.013846819558633,ADJ
fruitless,23.014063176114238,N
weeks,23.01427953266984,N
mournful,23.01471224578105,ADJ
searching,23.01492860233665,N
lured,23.01536131544786,VD
back,23.015794028559064,ADV
apartment,23.016443098225878,N
two,23.016875811337083,NUM
finally,23.903721332756383,ADV
lie,23.90415404586759,V
sister,23.9643011683254,ADJ
spirits,23.965599307659023,N
time,23.040675032453482,N
want,23.04110774556469,V
mood,23.042622241453916,N
right,23.04283859800952,ADV
pay,23.04413673734314,V
three,23.04456945045435,NUM
send,23.045002163565556,N
two,23.045651233232366,NUM
away,23.04586758978797,ADV
suggested,23.046300302899176,VN
mine,23.04694937256599,ADJ
angry,23.0475984422328,ADJ
making,23.048463868455215,VG
work,23.04889658156642,N
money,23.04954565123323,N
replied,23.04997836434444,VD
anxious,23.05062743401125,ADJ
look,23.050843790566855,N
girl,23.051492860233665,N
worked,23.89506707053224,VN
officer,23.89636520986586,N
would,23.896797922977065,MOD
hungry,23.970791864993508,V
associate,23.89701427953267,N
gentlemen,23.89766334919948,N
instead,23.897879705755084,ADV
found,23.89831241886629,VN
back,23.962570315880573,ADV
cafÇ,23.963219385547383,N
bought,23.96365209865859,VD
kid,23.964084811769798,ADJ
chocolate,23.964517524881003,N
ice,23.964733881436608,N
cream,23.964950237992213,N
improved,23.965815664214627,VN
returned,23.966464733881438,VD
hungry,23.899610558199914,ADJ
apartment,23.967546516659453,N
